id,ip_address,city,country,Times login,job_title,Age,Time_since_registration,Purchases_last_month,Unique_person_ID,IS_VIP_Client
996,194.245.62.47,Pampas Chico,PE,2,Desktop Support Technician,27,62,4982,c947f819-9e44-4b8a-9bb7-b4574291fb84,0
443,21.169.103.168,Huangascar,PE,4,Human Resources Assistant II,27,75,4333,9a19a288-95b3-48f6-93f5-a0d779765770,0
873,68.250.124.141,Balangiga,PH,1,Help Desk Technician,34,2,915,ac696442-c9d9-4a6a-a564-1daf70240936,0
364,179.145.226.55,Libuganon,PH,2,Recruiting Manager,54,3,1056,59553cc2-6401-494b-9514-828c6f67534d,0
35,135.125.170.10,Pagangan,PH,2,Database Administrator IV,35,5,3398,3dc07398-2c05-48d4-a5a5-607002f8b3e9,0
521,210.189.142.189,Bansalan,PH,1,Product Engineer,54,5,427,2df78e8a-b24a-4caf-9414-67c4394f0058,0
784,187.113.205.59,Janagdong,PH,1,Help Desk Technician,38,6,120,0a68c022-63a3-4c12-8038-7ca591f86276,0
693,179.61.20.179,Suklayin,PH,1,Administrative Assistant II,52,6,274,06780949-c336-45d5-b491-60a5d8872585,1
71,116.224.91.29,Bongao,PH,3,Senior Sales Associate,51,9,555,80780186-594a-4511-bc48-ff58e9ed47fc,1
233,251.250.69.199,La Paz,PH,5,Speech Pathologist,56,9,517,d1be7b27-7013-4d30-99ea-f99b5b46681d,1
892,13.154.135.77,Bigaa,PH,4,Help Desk Technician,68,9,4836,4d66ca0f-23f6-498e-b704-ad57574684da,1
111,236.203.131.28,Dulangan,PH,1,Librarian,74,9,2987,5f3e60c2-fc91-48e0-9323-c35100cefc92,1
262,39.117.1.54,Libertad,PH,5,Cost Accountant,29,14,4142,e733c2d1-66e1-4023-9e2a-121b7cfb3c0f,0
436,105.223.13.93,Lunas,PH,1,Help Desk Operator,38,15,4516,5ed60836-0957-45c0-8fdc-851345a7868b,0
272,198.167.157.248,Caridad,PH,1,Research Assistant II,29,16,1370,8fccc180-5cc7-4a50-8f4b-337d42b55cab,0
734,171.70.196.43,Bugko,PH,2,VP Quality Control,26,19,173,9f4b6b07-afd6-4fc8-ab9f-93367992a2ee,0
277,233.215.191.225,Baguinge,PH,1,Recruiter,36,19,2048,eb9ae8d5-911c-435d-8fb7-e38745e5f87d,0
208,172.29.106.129,Irahuan,PH,3,Analyst Programmer,40,19,3971,14c519b6-e3ca-4a01-b1fd-0876a1b1fa7d,0
541,160.221.132.185,Jetafe,PH,1,Occupational Therapist,33,20,4334,c9262807-882e-4297-a26e-6c902e5a9ea2,0
725,128.224.247.249,Timpas,PH,4,Help Desk Operator,59,23,699,bdafd5a5-6338-4bcb-98da-4377c73f229b,1
87,148.167.116.34,Lubuagan,PH,1,Information Systems Manager,45,27,3841,1a50560a-4561-4e4b-80f2-44929162123c,0
385,53.50.62.111,Malasugui,PH,2,Web Designer I,66,28,4809,1c2f0c54-3e1b-4c00-97b2-545c7e3cc7fb,0
555,30.243.193.212,Imbang,PH,1,Senior Sales Associate,28,32,2729,df94a14e-b101-4d81-9af7-db92f3d8a694,0
195,118.208.48.148,Rizal,PH,1,Quality Engineer,58,32,247,5701971d-2031-4655-9889-9b60f7fc726c,0
717,1.228.18.226,San Francisco,PH,1,Nurse,45,34,3745,03839777-56cf-4437-bdf1-7ab9c26d7c1e,0
333,105.200.96.98,Robonkon,PH,2,Human Resources Manager,76,39,3496,f789b2bd-ae7d-4e70-b2c3-676c80635fba,0
670,206.147.99.91,Sañgay,PH,2,Technical Writer,25,40,1203,c4ac308b-c8fb-401f-88cd-d85df7c35b54,0
590,21.17.241.105,Libas,PH,4,Structural Engineer,72,42,1827,044d02b9-c7ec-4a12-986c-f4a67771ede4,0
65,99.19.86.152,Hinapalanan,PH,6,Senior Cost Accountant,73,42,610,a129bff1-64d4-41f5-8485-23f40c654af7,0
785,244.203.9.175,Matala,PH,1,Recruiting Manager,37,43,2152,eb0383f0-d1b2-4bd7-b237-e58459230e6d,0
928,234.37.29.189,Calibutbut,PH,1,VP Quality Control,67,43,2722,fe9c0525-d067-4a63-8a67-19a6d9487eb4,0
487,38.196.118.35,San Eugenio,PH,4,Senior Editor,75,45,430,b51ed44d-d66d-45f2-963c-1b0f2c4df26a,1
133,91.15.55.52,Jovellar,PH,2,Operator,68,46,1106,da1b2b4c-d801-493c-a842-31078861f843,0
251,1.44.248.79,Bulawin,PH,3,Marketing Assistant,38,50,4458,8611e201-75f1-4409-add8-f75489460f7e,0
698,240.194.90.195,Caticugan,PH,1,Nurse,26,51,206,7b94784f-4ea2-49b6-8a91-555755e0d1e6,0
25,53.3.207.170,McKinley,PH,1,Geologist II,76,51,3572,df2e14e1-9080-4d33-b0a5-7dcd76309c8b,0
913,159.221.181.238,Rizal,PH,2,Project Manager,25,52,3029,8b7d992d-66ae-4da5-b856-d59aff695916,0
819,94.181.238.157,Calanogas,PH,3,Nuclear Power Engineer,41,52,4161,57a31029-ed5d-4c2c-bd02-dbe11f823334,0
588,64.14.159.158,Mandaon,PH,1,Chemical Engineer,69,52,2387,4d9723c1-ef96-4558-973a-853c576959fe,0
998,100.238.4.242,Marogong,PH,7,Technical Writer,76,52,2929,d9edbc80-907b-4689-983d-5589711de1a3,1
141,173.176.63.250,Manalongon,PH,1,Technical Writer,42,54,1497,22f90342-bc28-49d9-a450-9734fe8c2dc8,0
841,178.191.98.158,Anulid,PH,3,Professor,75,55,1338,678b7b75-5a31-47d5-a276-784e7b0de2e9,1
297,197.9.240.53,Padang,PH,1,Software Engineer IV,31,58,3773,fef01862-fa88-4a8d-a3e9-20d41f3e00f5,0
50,133.187.40.153,Matiao,PH,2,Social Worker,62,59,1141,8da3b727-2a93-44ba-8529-d50107403fce,0
607,108.84.61.68,Infanta,PH,2,Professor,65,60,1146,977e590a-e8f8-4729-b8c8-adbdc47ea90c,0
875,108.194.102.217,Placer,PH,2,Legal Assistant,28,61,977,c391e49d-6498-424b-b94b-63bedd53d2e6,0
340,58.238.86.67,Calaba,PH,4,Statistician I,41,63,312,9fe208fe-545c-4345-9a94-6387137c936b,0
91,229.174.184.129,Pitogo,PH,3,Sales Associate,64,63,4447,9775c7dd-23b2-4d5f-aca2-2338c7bcd7f9,0
811,92.7.44.74,General Luna,PH,1,Internal Auditor,47,65,316,d33f3a79-3a60-4e7f-941d-7003746dfd73,0
831,2.90.248.161,Ozamiz City,PH,1,Nuclear Power Engineer,66,65,1162,817a80f0-0aa3-45a5-aa38-08315308596f,0
829,152.199.128.219,San Antonio,PH,2,Geological Engineer,38,68,4612,48be3989-6ad8-44b3-8cef-d16bd4dddab2,0
712,101.231.131.109,Barotac Viejo,PH,1,Web Designer II,42,68,4547,d91dd2f2-1037-4453-a382-de22d8cd0b9d,0
335,134.99.66.215,Salamanca,PH,5,Paralegal,63,69,424,c67dc909-0eb6-4dad-94a3-0e08c5e38622,0
227,134.1.179.155,Tabio,PH,2,VP Quality Control,32,71,4314,d3ed34ed-5c84-4ba2-8aa9-4977862a2b91,0
648,135.191.105.83,Ginatilan,PH,1,VP Accounting,44,72,4402,a7c589e0-920d-4dd7-8a31-030abc603fc4,0
914,17.37.88.123,Busdi,PH,1,VP Accounting,44,74,3322,5ad221be-6004-4f32-b86b-98ccab25514b,0
231,64.204.143.118,Vihāri,PK,2,Analog Circuit Design manager,52,3,1422,08cda21a-3e96-42b7-b433-6a08babe92bd,0
677,149.209.225.135,Toba Tek Singh,PK,2,Actuary,21,11,3966,ba7c543c-4632-403d-86f6-d833c7884e9e,1
323,242.153.157.187,Sargodha,PK,3,VP Accounting,38,26,4418,e76ecdfb-8634-45dc-8c16-75ba64571e80,0
941,179.243.101.229,Shāhpur,PK,6,Sales Associate,39,65,3600,d12c0703-6c36-4bde-9d63-5ae65520e9a9,0
287,198.222.174.36,Kario,PK,1,Data Coordiator,38,72,2100,7c730941-cdb5-413e-8574-f7a99bba482a,0
835,87.245.74.123,Przesmyki,PL,1,Nuclear Power Engineer,35,2,3494,bb7bcb67-c116-4c59-9238-97efccc3ccd7,0
600,212.145.239.210,Ropa,PL,1,VP Product Management,37,3,3986,f105ddaa-b046-4096-8b59-a43c02b7a192,1
940,27.253.105.226,Trzcianka,PL,6,Technical Writer,66,6,332,bb4eae70-5f9c-4acf-923c-8798381add89,1
223,233.96.113.228,Lubień Kujawski,PL,3,Librarian,41,8,61,2b6c547c-c288-40fd-8e30-4481b36d6b4c,1
898,160.204.17.192,Wolanów,PL,2,Statistician II,66,8,520,e8281904-e761-4583-90da-3fadc740e69f,1
353,244.239.223.225,Chynów,PL,1,Budget/Accounting Analyst II,36,10,4203,4e3e86f6-779b-49a7-9519-dd9c7b7aff4f,1
691,204.247.30.51,Mełgiew,PL,1,Pharmacist,34,14,4993,a71fc9b1-8d22-45ca-8ca9-05418962a8f3,0
533,60.17.137.21,Wielka Wieś,PL,1,GIS Technical Architect,65,14,3054,7eadd03e-b64a-4919-9d93-5e25a469a071,0
152,255.115.109.179,Krzęcin,PL,4,Associate Professor,25,17,3382,69d4f761-2208-4316-bf50-f65fb20cac2d,0
572,36.32.138.136,Kobiernice,PL,1,Automation Specialist III,33,17,4347,2096cb99-9c2c-4342-8062-31ffba1763c3,0
517,132.34.96.136,Rybczewice,PL,2,Account Representative II,71,17,2195,fa3a555f-6180-4889-8ce9-5e4ba2516413,0
119,14.211.26.97,Dłutów,PL,1,Pharmacist,76,20,1468,395040c9-fb16-4d31-b3c9-60cf8f2ec393,1
718,201.59.190.127,Borzęta,PL,8,Web Developer I,21,26,3665,accb60d7-e96b-4a54-9f97-2d70eec9823a,0
289,77.0.86.224,Przybyszówka,PL,1,Associate Professor,25,29,2972,9f3a71bb-c580-4434-80f4-63eabf7040a5,0
777,63.30.45.185,Wojciechów,PL,2,Actuary,64,30,129,27731953-0690-41de-ac1a-7dd22e7367e4,0
294,168.144.221.197,Puszczykowo,PL,1,Executive Secretary,65,30,936,ec0d4455-3c97-4d17-bd97-6f49e3b318af,0
429,63.183.202.43,Belsk Duży,PL,1,Accounting Assistant III,67,30,1282,7f7c57eb-ac0a-4b28-83d4-3e1befa37271,0
817,57.255.157.168,Drobin,PL,2,Web Developer I,45,31,2271,c2918dcd-e598-4730-a33a-60a410bba783,0
478,37.101.29.102,Kraków,PL,4,Assistant Professor,52,33,2977,fae0d245-ad44-45b5-a15d-1d0d5635f9f6,0
735,249.115.168.69,Bystrzyca,PL,1,Media Manager III,67,33,1488,bc0a92ff-42a0-4302-861f-25d9f7bb2ec3,1
151,65.234.68.230,Wojcieszków,PL,4,Occupational Therapist,39,34,317,f730d541-fd4d-4212-9135-8827d78a8aca,0
738,83.129.204.139,Lubień,PL,4,Environmental Specialist,61,34,4149,19e3853e-8e27-4d43-94b0-f9c699c8967a,0
877,228.175.208.250,Ojrzeń,PL,3,Data Coordiator,24,38,2645,cdcf6cc2-29d3-4bf6-b89a-64e16002b4f8,0
216,26.220.108.9,Wola Rębkowska,PL,1,Technical Writer,53,40,3080,aed4a2cc-f5a7-4436-8c3d-da0a5415b90a,0
400,139.0.126.36,Regimin,PL,3,Professor,45,42,2582,778afb11-8a02-43df-af82-41b902ca0148,0
363,237.37.105.14,Drawsko Pomorskie,PL,4,Data Coordiator,54,46,830,8ad85482-4387-4eb4-b85c-c95d0821b5fd,0
951,172.5.164.50,Załuski,PL,4,Programmer II,61,47,3655,27e034c4-297d-45f7-bcaf-34bce814bc2c,0
234,138.224.250.211,Klonowa,PL,1,Senior Developer,32,50,1106,0c937c07-8f92-429b-a986-30f48416aba0,0
298,168.250.146.97,Kąty Wrocławskie,PL,1,Software Consultant,38,50,2999,cb14dd54-8925-4bd8-aa48-f03f04988746,0
261,147.158.93.225,Haczów,PL,1,Staff Scientist,67,51,2594,54dc566f-ad6c-4046-9691-e898ae72ded6,0
324,112.105.90.173,Dziemiany,PL,4,Structural Analysis Engineer,25,52,2723,00fb37ff-7ff6-4e61-9f74-73bfc5459f75,0
441,199.149.62.12,Osielec,PL,1,Quality Control Specialist,37,53,3329,69481ddf-a085-4a17-9cf3-b8108a4823c5,0
694,206.9.34.49,Przasnysz,PL,2,Registered Nurse,64,58,4113,ea5a8a81-dce4-4ccc-aced-0875d7e7ab7f,1
934,22.5.23.32,Goraj,PL,5,Research Nurse,69,60,2590,904ed99b-8474-4d10-8d48-06c3e1db84cc,0
507,119.109.176.219,Krzykosy,PL,3,Clinical Specialist,30,65,2332,1581a648-7170-42ab-b6bd-57c0ec6e1f11,0
537,37.12.255.241,Nowa Sól,PL,1,Account Representative IV,47,66,406,c03cf912-5a72-4825-a802-dd5934aae565,0
554,55.123.231.16,Rędziny,PL,1,Nurse Practicioner,52,66,4956,7ab432e8-8c46-4786-ab1a-d626a0f8ee15,0
160,94.2.74.21,Puszczykowo,PL,1,Nuclear Power Engineer,24,68,2872,e5ebc2cc-fa99-41e2-be2e-cf4eb4de50da,0
16,231.39.150.178,Jawor,PL,2,Environmental Tech,34,69,1892,f10e38a2-8057-46e8-b0d6-2e2d10b7d9e1,0
642,251.15.50.71,Nowa Ruda,PL,1,Electrical Engineer,53,70,3256,1484dce9-fa48-488a-9560-d8080f836ea1,0
336,68.62.14.188,Chojnów,PL,3,Technical Writer,57,75,2307,06b59d13-bda9-40b2-871b-42bdddb3d40b,0
874,76.197.98.102,Jayyūs,PS,1,Help Desk Operator,42,16,4239,8f5cadfb-810c-4930-b0de-2632814e1ac8,0
21,239.140.199.95,Al Buq‘ah,PS,2,Database Administrator II,66,18,34,62ce7dfd-ed77-4d35-a709-80ad038e2812,0
790,50.192.30.134,Jalqamūs,PS,1,VP Sales,60,27,2012,0a0925c5-e3d2-4e58-aa9b-2443cb6e47ce,0
315,20.110.82.50,Banī Suhaylā,PS,1,Staff Accountant I,35,70,4030,df68f7e4-958b-4ff8-a13f-d17d4dca5389,0
932,32.200.4.200,Madalena do Mar,PT,1,Research Assistant III,24,10,4747,609eb312-9232-4bef-9ba4-696f77ec09bf,1
166,90.178.181.152,Sentieiras,PT,1,Director of Sales,25,11,2318,ca6d4d17-cb81-4aa9-bea6-5bf14d3a890e,1
628,224.27.13.127,Sabugueiro,PT,1,Programmer I,73,12,2567,73212bdb-63f1-4a7e-8bac-a3a5b2713397,0
55,60.105.80.71,Pedro Miguel,PT,1,Developer I,36,13,2567,ccbc3ab4-7e12-4c48-8eb8-93641623e9b6,0
994,85.16.212.220,Safara,PT,2,Assistant Manager,51,16,4094,cfaaca45-7170-4b2f-bb91-978e9a3b7097,1
565,122.79.41.245,Ribeira das Taínhas,PT,2,Structural Analysis Engineer,64,16,641,a2f8bbf6-24de-47ba-9fe7-5949b1fae584,0
999,95.255.0.149,Cascais,PT,2,VP Product Management,41,19,104,f99e995c-7ed2-4ed7-8362-d0517703c53f,0
438,31.216.126.82,Meirinhas,PT,2,Staff Accountant IV,25,21,1644,0842acbb-e12d-4b5e-ab27-dc7934911003,0
813,95.214.94.144,Monte do Outeiro,PT,1,Project Manager,28,26,3445,95e1e787-4380-420b-b451-da3dd4bcffd2,0
847,64.22.228.52,Macedo de Cavaleiros,PT,1,Assistant Manager,28,29,3010,dbc14409-b0a5-4f05-b8e2-2f0d1a7494c2,0
732,141.146.11.143,Ribafria,PT,2,Internal Auditor,26,30,2928,03d8865b-da34-4fa6-803b-5b76cdd22858,0
975,64.200.70.20,Anadia,PT,1,Desktop Support Technician,36,32,4501,a04cea44-853a-4cb3-9168-60031eebbdaa,0
787,23.182.128.80,Laúndos,PT,3,Analog Circuit Design manager,68,33,4697,99022489-aa4f-4ec8-b5fb-360c5d646a07,1
489,88.252.163.124,Vila de Rei,PT,1,Clinical Specialist,74,34,1605,3ad7609d-7c63-4298-b618-1a5bbb95b02c,1
766,244.102.90.1,Trajouce,PT,2,Programmer Analyst III,21,36,3831,c8b9c464-e08a-488d-a152-a9c56a89f925,0
893,104.239.227.228,Caxarias,PT,4,Sales Associate,61,37,3502,246819bb-5bbd-4e06-91fb-12c9f9304a2c,0
170,191.76.176.14,Cruz,PT,2,Speech Pathologist,69,37,4082,b72fe920-2b1a-4844-8cb0-e7a0446ff4a8,0
123,15.63.89.16,Novais,PT,4,Assistant Media Planner,44,39,487,dd505b0d-1567-4d81-95df-e9aa7d579e24,0
211,90.209.222.199,Entradas,PT,3,Staff Accountant III,48,41,2494,cbb8e532-15a8-4caf-a067-a3d46479e34a,0
146,96.187.191.97,São João,PT,1,Assistant Media Planner,23,43,742,e595bc6c-13a7-4889-8913-daf1549758c6,0
573,192.227.119.50,Lagos da Beira,PT,3,VP Product Management,28,45,3167,29add396-2d5c-4584-936a-de123418c445,0
523,108.5.130.117,Corvite,PT,1,Professor,23,47,2663,b86c823d-3c15-4ae3-a1c9-e468620b44eb,0
127,8.195.241.93,Quintã,PT,1,Financial Analyst,57,47,1124,0f2483dc-fd7d-4f9b-847e-9bf011fabb32,0
656,193.127.115.60,Pedrulheira,PT,2,Chief Design Engineer,26,48,4262,398f3ba0-3b1b-47d6-8e57-d7b6ff7b19d5,0
367,43.127.203.14,Santo Amaro,PT,2,Administrative Assistant II,55,50,1576,dcb29f37-0461-4e62-a265-75cee895a934,0
174,204.248.217.187,Farinheiras,PT,2,Research Assistant II,28,54,4229,951d50d9-c783-4d27-b172-d0b6e183210e,0
83,124.123.144.88,Penedono,PT,2,VP Quality Control,74,56,3070,94d8dbac-4cb3-4e86-98d2-e9bb5766dac2,0
457,134.213.24.172,Esmoriz,PT,5,Marketing Assistant,52,58,2579,9e1674a2-cc57-4d29-9552-942a60e58087,0
547,53.28.49.71,Ferreiros,PT,3,Physical Therapy Assistant,63,63,4392,a50c5132-a76f-4664-9a18-3097f4e7a659,0
74,208.202.53.174,Monte Agudo,PT,1,Accountant I,36,68,1512,98162ef4-a238-4702-aae5-d250dc9615a1,0
42,15.63.231.167,Canedo,PT,3,Chief Design Engineer,41,69,3246,d6c879f3-c987-4c83-bca9-295e0634630f,0
809,132.135.90.42,Quinta,PT,1,Recruiter,54,69,829,be562384-bec5-490c-a130-71d634c67f7d,0
486,191.145.164.189,Cobre,PT,2,Biostatistician II,49,71,441,e33e162e-d845-48a1-94ae-70cd44ae0add,0
162,147.128.206.86,Santo Amaro,PT,1,Media Manager I,52,74,2043,47f94a0a-d6cb-4f67-a2bf-68e82d2a598e,0
198,162.187.225.15,São Pedro,PT,1,Administrative Assistant III,45,75,2887,f38754a8-1fc3-44d3-b9f1-ca3889f7ba3d,0
676,10.177.86.35,Raminho,PT,1,Occupational Therapist,45,75,4682,343de00b-5811-4bcb-847d-b32b678b10f4,0
100,220.23.66.170,Parchal,PT,2,Senior Sales Associate,76,75,1544,3d18a0e1-a2df-4c1b-9d5d-2bf6e45ee2bf,0
942,25.4.229.32,San José,PY,2,Payment Adjustment Coordinator,55,45,3711,0b6406af-42c7-4753-a548-03811662e145,0
411,9.209.98.153,Despotovac,RS,5,Health Coach IV,31,7,980,7bd3f746-ba65-4821-8ead-64031a22f26c,1
165,80.85.144.236,Sombor,RS,2,Statistician III,26,17,245,7ed2d4e6-3894-49fc-bee6-53d516748665,0
621,69.177.172.180,Knjazevac,RS,1,Legal Assistant,37,25,199,e8ceecd5-2b86-4978-a99b-268c764155c3,0
417,239.64.87.104,Kumane,RS,2,Senior Sales Associate,29,28,1577,08c6eaa4-6a8b-440f-aae1-98c62c38213a,0
754,108.145.40.173,Zaječar,RS,1,Software Engineer IV,22,30,687,2c79b297-17fa-47d4-b111-f9ae7b4b4b88,0
869,225.165.27.169,Draginje,RS,3,Technical Writer,41,35,2028,784b7b83-77b1-4038-a224-1d3876f5de8a,0
380,195.81.43.239,Lok,RS,1,Accounting Assistant II,25,43,684,d5e76541-6267-41d6-b5d8-1614a9909311,0
719,44.69.14.223,Gakovo,RS,1,Teacher,69,53,2763,13f9786d-2238-431e-b2a3-2f965bead8cb,0
426,72.128.28.146,Anuchino,RU,1,Technical Writer,58,3,4026,045d3b71-d259-4163-b7ab-554f4cc57ac4,0
23,101.110.246.156,Nikol’sk,RU,1,Senior Developer,42,6,3386,ec4510fd-d801-48ea-8f90-8c4636ac935f,0
645,225.17.18.219,Volkhovskiy,RU,1,Staff Scientist,50,6,902,14d09e99-f473-4b6f-af68-07bbfa13835d,1
658,247.168.203.165,Pristen’,RU,1,Media Manager IV,51,6,2259,91f4056e-f8ea-4c93-8c52-df484e2e1523,1
879,2.52.59.165,Chernoyerkovskaya,RU,2,Computer Systems Analyst I,25,7,1809,a4eca6cb-0e7c-4028-ac13-16485973b568,1
759,52.187.135.122,Kharovsk,RU,1,Quality Control Specialist,26,7,1026,a1c41167-ee63-4996-8d7d-ecd7c04e16d6,1
538,126.80.203.178,Zyukayka,RU,1,Environmental Specialist,55,8,3659,e40c9cad-1fe8-4391-b3e5-13224cddb586,1
24,111.53.142.184,Omutninsk,RU,1,Engineer III,63,8,4278,1fd4d97a-0b57-4056-a79d-e964fb783089,1
772,145.254.41.61,Zeya,RU,1,Systems Administrator IV,60,11,2325,6bfb1e6c-b11d-4480-98d4-8a08eb696f0e,0
387,72.183.65.193,Tashla,RU,2,Software Consultant,70,11,3468,894e096d-d7dd-4bba-a5ea-009e148d76f8,0
938,95.108.205.132,Kurgan,RU,1,Marketing Manager,36,12,3317,6f0083e9-8f3d-4f1d-bae9-b03220cc20cb,0
312,87.72.198.170,Kurumoch,RU,1,Software Test Engineer IV,55,12,4120,73839313-eaa5-46ec-8d36-5fa7c5f3a97a,0
956,26.96.217.209,Verkhneye Kazanishche,RU,1,Design Engineer,73,12,436,0cabc7b2-7cad-43b2-8bc9-23e66f48a008,0
66,32.34.223.26,Tekstil’shchiki,RU,1,Administrative Officer,20,15,1497,2addd358-0201-4ec9-8af9-08c7ee1ada9e,0
902,103.17.24.210,Shigony,RU,1,Teacher,25,18,469,48acb56d-2a5d-47ef-b505-b8fd8d535c7e,0
303,57.158.171.46,Kalinovo,RU,2,Senior Sales Associate,21,19,1433,2411465d-9ab7-479c-8fdc-8cb5f7be1b4c,0
240,189.88.255.228,Mikhaylovka,RU,1,Actuary,39,19,1878,66cd3aff-f7bd-4413-8935-00845e7f9eee,0
331,170.88.10.50,Mamedkala,RU,3,Programmer Analyst III,73,19,2806,2479a019-b0be-478b-a18f-399fee5d7da5,0
794,222.11.88.194,Bureya,RU,2,Quality Control Specialist,25,20,61,246bdc9f-fc27-45a9-ac63-aef81f51d453,0
592,126.225.69.50,Bryansk,RU,1,Administrative Officer,23,21,462,1dc555a3-4a81-4561-bc32-f1f6429b83f7,0
520,24.11.112.236,Lyaskelya,RU,1,Accountant III,66,21,3177,bd4b8adc-e30c-48b7-8299-e2e30700172b,0
456,10.70.176.63,Danilov,RU,3,Project Manager,69,21,1244,abbd12ae-c5ad-4307-843f-33a03e097a23,0
276,201.31.186.154,Yelets,RU,2,Chemical Engineer,49,22,3719,d42d1eab-bd1e-4af9-9e5d-c755fb747ac0,0
655,134.16.151.111,Tyret’ Pervaya,RU,1,Senior Sales Associate,31,24,2455,6c7a2762-55c8-4868-9d0d-af57fd3d1c23,1
452,179.183.87.41,Kamenka,RU,6,General Manager,63,24,4420,89f1b96c-b4af-4f9a-b66e-434d116e4897,0
109,157.133.77.147,Sergiyev Posad,RU,2,Product Engineer,35,25,569,e27690ad-050d-4d17-add4-0fbd77edcf4a,0
412,218.167.52.202,Kusak,RU,3,Financial Advisor,48,25,3120,a0c0fe21-e046-4c42-ac28-92935dbf37f0,0
401,83.225.70.81,Vostryakovo,RU,4,Desktop Support Technician,68,25,2190,c2b9ea33-a95b-41a0-9242-f3d255a2d6fb,0
85,58.168.237.227,Novouzensk,RU,1,Operator,33,26,1058,e8ef0a9e-d62d-4481-a410-0e51a5673b3c,0
130,145.139.117.59,Russkaya Polyana,RU,1,Account Coordinator,24,27,2134,4f03f870-e21c-4dae-aab2-a55be3c11eef,0
499,194.227.221.202,Pyatigorsk,RU,1,Software Test Engineer III,58,31,43,f648a4f0-6f24-4e9f-b33d-86d4f08d30a6,1
342,166.42.71.107,Vyazniki,RU,2,Geological Engineer,68,31,1299,e57d696a-95cf-44a6-9a54-a2147b1da1ad,1
967,195.149.85.185,Yedogon,RU,2,Executive Secretary,32,32,2071,88005b5b-bf5e-4a94-8daa-0750dd66681e,0
961,14.120.91.176,Kubanskiy,RU,1,Cost Accountant,65,32,3221,a8375bab-369a-4aad-af6d-00032f410e35,0
649,220.33.152.73,Yakovlevskoye,RU,2,Nurse,50,33,3123,d5f55cba-504a-427b-bcaa-378b8dfcd90c,0
295,134.86.222.222,Issa,RU,3,Quality Control Specialist,59,34,886,e0998654-af76-49c4-89d9-d99774e221bf,1
680,61.113.96.236,Kizilyurt,RU,1,Computer Systems Analyst IV,20,35,4301,93613368-9115-484e-aad5-49d5eb9f4d07,0
984,143.252.182.100,Pridonskoy,RU,5,Information Systems Manager,34,35,4465,e536dd73-7a53-4171-9b83-3baaa04caa46,0
372,64.9.22.221,Smolenskoye,RU,2,Quality Engineer,41,36,4392,34a92418-1f64-45f8-b0b4-a766df7beaf8,0
347,42.231.167.117,Stavropol’,RU,1,Operator,42,37,3739,226a9061-d959-4fd1-9402-53f4f5a4e605,0
798,103.152.198.151,Volovo,RU,3,Compensation Analyst,72,38,2596,e25466d7-09ad-40d2-b6e7-9f60c56c9ac7,0
783,1.6.98.143,Ozerki,RU,2,Operator,68,39,2269,8235d146-00b2-43ae-b282-64c612eb8ac2,0
464,47.134.2.40,Ventsy,RU,3,Electrical Engineer,61,40,2073,6304698d-a57b-490e-bbdc-35617b8d2d95,0
821,204.48.113.245,Pikalëvo,RU,2,Developer II,31,43,142,e480be31-61df-4969-8697-2e20dd06e2f9,0
917,16.12.210.25,Pokrovka,RU,1,Editor,43,45,2576,dc19c2fb-8709-4609-af3a-44b27d794785,0
68,53.100.239.39,Muromtsevo,RU,1,Programmer IV,47,45,2137,50808da2-25a1-4b80-832c-b61de52d7550,0
646,162.213.55.34,Il’ka,RU,5,Staff Accountant III,44,46,2375,8b75b2f9-cd32-4c9f-9371-3884ae674a3b,0
481,240.53.231.113,Zverevo,RU,1,Web Designer II,66,46,215,2d1f47de-461c-47b5-b6c1-5ac418a52113,0
306,123.155.212.245,Tygda,RU,2,Assistant Professor,21,47,200,df5b820c-77c3-4bd9-91dc-44e7c94ddffe,0
587,69.229.213.117,Lomintsevskiy,RU,1,Director of Sales,56,48,1027,2fd18c30-8591-402b-b753-dc921cdc837f,0
237,90.200.179.23,Sal’sk,RU,2,Quality Engineer,49,49,2527,f0bed580-cfbe-4e51-ae72-d378b2170d5b,0
577,142.246.70.153,Rognedino,RU,1,Structural Engineer,48,51,4944,fc99b280-8bc8-4d4e-bc26-b309852bdbd1,0
855,136.251.61.155,Ryazhsk,RU,1,Technical Writer,65,52,3289,d0d6b0a3-0948-4833-bc52-7cc26798fb78,0
461,143.36.37.39,Vostochnyy,RU,2,Database Administrator II,31,53,4312,d2607de5-2e17-47af-9e43-eed9199f8c19,0
966,163.118.131.191,Khadyzhensk,RU,2,Programmer Analyst II,32,53,1388,a7e77956-08b2-4622-a197-86354e2efe5f,0
402,236.7.104.236,Krasnogorskiy,RU,1,Accounting Assistant I,35,53,1219,0f10acb6-eb6f-4f6a-a806-8266614b7b38,0
997,233.62.218.201,Nazran’,RU,4,Assistant Manager,29,56,2388,6111f8ee-a4ca-4294-bb9c-96f79b6eda5e,0
393,184.74.147.137,Pogranichnyy,RU,1,Accountant II,32,56,1294,5d71d25b-acf4-46ef-81b4-42ea4e171306,0
654,109.160.152.156,Tarasovskiy,RU,2,Legal Assistant,57,57,2050,eb8fae96-b78c-4648-ae67-4b04432dc1f7,0
929,197.157.52.204,Tyumen,RU,2,Programmer Analyst IV,32,61,1335,90ee5c65-7ac8-4af0-a7c7-6ad914ae9238,0
